"Date","Open","High","Low","Close","TotalVolume"
2000/1/31,9736.000000,9870.000000,9710.000000,9867.000000,1525
2000/2/1,9949.000000,10030.000000,9930.000000,10030.000000,2075
2000/2/9,10173.000000,10199.000000,10081.000000,10149.000000,1838
2000/2/10,10140.000000,10195.000000,10099.000000,10145.000000,1336
2000/2/11,10185.000000,10287.000000,10160.000000,10167.000000,1463
2000/2/14,10100.000000,10158.000000,9962.000000,9980.000000,1107
2000/2/15,9901.000000,10005.000000,9881.000000,9988.000000,979
2000/2/16,9999.000000,10090.000000,9999.000000,10090.000000,636
2000/2/17,10140.000000,10328.000000,10122.000000,10293.000000,2132
2000/2/18,10373.000000,10438.000000,10131.000000,10160.000000,2899
2000/2/19,10103.000000,10309.000000,10093.000000,10286.000000,2357
2000/2/21,10219.000000,10270.000000,10000.000000,10020.000000,2472
2000/2/22,9961.000000,10020.000000,9771.000000,9875.000000,4247
2000/2/23,9820.000000,9890.000000,9701.000000,9701.000000,2429
2000/2/24,9780.000000,9845.000000,9670.000000,9740.000000,2448
2000/2/25,9750.000000,9753.000000,9550.000000,9602.000000,2380
2000/2/29,9652.000000,9720.000000,9580.000000,9630.000000,1910
2000/3/1,9701.000000,9845.000000,9701.000000,9845.000000,2459
2000/3/2,9839.000000,9845.000000,9665.000000,9693.000000,2159
2000/3/3,9700.000000,9765.000000,9671.000000,9760.000000,1589
2000/3/4,9840.000000,9844.000000,9670.000000,9675.000000,1682
2000/3/6,9630.000000,9645.000000,9522.000000,9525.000000,1956
2000/3/7,9480.000000,9585.000000,9426.000000,9565.000000,2067
2000/3/8,9530.000000,9625.000000,9500.000000,9520.000000,1853
2000/3/9,9575.000000,9694.000000,9575.000000,9687.000000,1936
2000/3/10,9710.000000,9740.000000,9515.000000,9520.000000,1837
2000/3/13,9430.000000,9430.000000,8854.000000,8854.000000,1938
2000/3/14,8550.000000,8891.000000,8529.000000,8848.000000,1870
2000/3/15,8735.000000,8898.000000,8590.000000,8590.000000,1152
2000/3/16,8650.000000,8730.000000,8380.000000,8664.000000,3350
2000/3/17,8701.000000,8726.000000,8552.000000,8564.000000,3625
2000/3/20,8265.000000,8265.000000,8265.000000,8265.000000,274
2000/3/21,8259.000000,8843.000000,8259.000000,8843.000000,2840
2000/3/22,8999.000000,9198.000000,8840.000000,9075.000000,4516
2000/3/23,9208.000000,9694.000000,9186.000000,9636.000000,4070
2000/3/24,9610.000000,9610.000000,9420.000000,9545.000000,3047
2000/3/27,9520.000000,9897.000000,9520.000000,9835.000000,2883
2000/3/28,9801.000000,9945.000000,9751.000000,9866.000000,2887
2000/3/29,9780.000000,9910.000000,9760.000000,9848.000000,1948
2000/3/30,9830.000000,10130.000000,9810.000000,9983.000000,2724
2000/3/31,9880.000000,9983.000000,9836.000000,9915.000000,2047
2000/4/1,9900.000000,10149.000000,9845.000000,10149.000000,2487
2000/4/5,10209.000000,10390.000000,10050.000000,10352.000000,2820
2000/4/6,10380.000000,10387.000000,9966.000000,10010.000000,3023
2000/4/7,10070.000000,10130.000000,9950.000000,10079.000000,2387
2000/4/8,10079.000000,10126.000000,9975.000000,10044.000000,1689
2000/4/10,10030.000000,10270.000000,9930.000000,10262.000000,2374
2000/4/11,10201.000000,10260.000000,10122.000000,10181.000000,1692
2000/4/12,10130.000000,10175.000000,9942.000000,9950.000000,2169
2000/4/13,9750.000000,9798.000000,9552.000000,9720.000000,2516
2000/4/14,9535.000000,9690.000000,9311.000000,9318.000000,1467
2000/4/15,8766.000000,8980.000000,8666.000000,8700.000000,2118
2000/4/17,8710.000000,9003.000000,8701.000000,9003.000000,1287
2000/4/18,9250.000000,9410.000000,9172.000000,9302.000000,612
2000/4/19,9499.000000,9499.000000,9090.000000,9090.000000,502
2000/4/20,9052.000000,9209.000000,8852.000000,9209.000000,4011
2000/4/21,9175.000000,9275.000000,9060.000000,9132.000000,3008
2000/4/24,9129.000000,9129.000000,8816.000000,8816.000000,2759
2000/4/25,8784.000000,9030.000000,8727.000000,9000.000000,4218
2000/4/26,9050.000000,9050.000000,8468.000000,8480.000000,4792
2000/4/27,8578.000000,8698.000000,8510.000000,8629.000000,3742
2000/4/28,8650.000000,8920.000000,8550.000000,8850.000000,4001
2000/4/29,8820.000000,8878.000000,8720.000000,8828.000000,3126
2000/5/2,8890.000000,8905.000000,8661.000000,8684.000000,2907
2000/5/3,8612.000000,8612.000000,8456.000000,8518.000000,3082
2000/5/4,8590.000000,8730.000000,8382.000000,8509.000000,4394
2000/5/5,8430.000000,8815.000000,8400.000000,8800.000000,4091
2000/5/6,8750.000000,8820.000000,8691.000000,8760.000000,3538
2000/5/8,8735.000000,8780.000000,8603.000000,8710.000000,3044
2000/5/9,8697.000000,8764.000000,8619.000000,8758.000000,2838
2000/5/10,8770.000000,8819.000000,8601.000000,8601.000000,4565
2000/5/11,8450.000000,8490.000000,8370.000000,8447.000000,3849
2000/5/12,8530.000000,8652.000000,8510.000000,8600.000000,3028
2000/5/15,8605.000000,8630.000000,8500.000000,8520.000000,1884
2000/5/16,8562.000000,8775.000000,8545.000000,8775.000000,1703
2000/5/17,8850.000000,9090.000000,8850.000000,9090.000000,1477
2000/5/18,9030.000000,9130.000000,8999.000000,9105.000000,3903
2000/5/19,9050.000000,9240.000000,9035.000000,9235.000000,3472
2000/5/20,9180.000000,9230.000000,8751.000000,8842.000000,5085
2000/5/22,8890.000000,8955.000000,8815.000000,8828.000000,3876
2000/5/23,8886.000000,8886.000000,8666.000000,8748.000000,4128
2000/5/24,8550.000000,8620.000000,8533.000000,8577.000000,3393
2000/5/25,8700.000000,8720.000000,8530.000000,8565.000000,4097
2000/5/26,8500.000000,8680.000000,8475.000000,8628.000000,4555
2000/5/29,8628.000000,8705.000000,8601.000000,8636.000000,3209
2000/5/30,8690.000000,8818.000000,8667.000000,8815.000000,4415
2000/5/31,8970.000000,8990.000000,8920.000000,8970.000000,3959
2000/6/1,8941.000000,8949.000000,8868.000000,8915.000000,2801
2000/6/2,9000.000000,9050.000000,8920.000000,8920.000000,3570
2000/6/3,9048.000000,9062.000000,8971.000000,9033.000000,3366
2000/6/5,8999.000000,9050.000000,8961.000000,9041.000000,2513
2000/6/7,9001.000000,9195.000000,8981.000000,9175.000000,3484
2000/6/8,9175.000000,9200.000000,9088.000000,9114.000000,2896
2000/6/9,9114.000000,9135.000000,9038.000000,9088.000000,2565
2000/6/12,9093.000000,9125.000000,8990.000000,9008.000000,2488
2000/6/13,8955.000000,8980.000000,8889.000000,8889.000000,3019
2000/6/14,8949.000000,8989.000000,8915.000000,8965.000000,2335
2000/6/15,8938.000000,8940.000000,8859.000000,8880.000000,2219
2000/6/16,8874.000000,8909.000000,8821.000000,8904.000000,1930
2000/6/17,8868.000000,8914.000000,8836.000000,8849.000000,1674
2000/6/19,8849.000000,8860.000000,8683.000000,8814.000000,2107
2000/6/20,8870.000000,8889.000000,8700.000000,8700.000000,1339
2000/6/21,8723.000000,8776.000000,8640.000000,8670.000000,1552
2000/6/22,8739.000000,8929.000000,8712.000000,8920.000000,4391
2000/6/23,8875.000000,8900.000000,8810.000000,8820.000000,2820
2000/6/26,8774.000000,8776.000000,8641.000000,8660.000000,3392
2000/6/27,8706.000000,8710.000000,8580.000000,8595.000000,3514
2000/6/28,8576.000000,8618.000000,8315.000000,8539.000000,5110
2000/6/29,8529.000000,8539.000000,8188.000000,8190.000000,5039
2000/6/30,8101.000000,8360.000000,8101.000000,8250.000000,5048
2000/7/3,8272.000000,8349.000000,8140.000000,8300.000000,4640
2000/7/4,8300.000000,8315.000000,8066.000000,8066.000000,4511
2000/7/5,8102.000000,8445.000000,8030.000000,8389.000000,5687
2000/7/6,8310.000000,8345.000000,8260.000000,8270.000000,3843
2000/7/7,8316.000000,8370.000000,8165.000000,8181.000000,4163
2000/7/10,8226.000000,8230.000000,8044.000000,8173.000000,3976
2000/7/11,8150.000000,8329.000000,8125.000000,8190.000000,4449
2000/7/12,8199.000000,8218.000000,8072.000000,8120.000000,3832
2000/7/13,8190.000000,8350.000000,8171.000000,8318.000000,4745
2000/7/14,8329.000000,8512.000000,8301.000000,8479.000000,4728
2000/7/15,8504.000000,8529.000000,8443.000000,8490.000000,2891
2000/7/17,8559.000000,8590.000000,8503.000000,8530.000000,1866
2000/7/18,8492.000000,8492.000000,8360.000000,8360.000000,1800
2000/7/19,8316.000000,8429.000000,8280.000000,8425.000000,1214
2000/7/20,8350.000000,8350.000000,8240.000000,8255.000000,3784
2000/7/21,8300.000000,8310.000000,8152.000000,8260.000000,4247
2000/7/24,8216.000000,8232.000000,8158.000000,8158.000000,2678
2000/7/25,8102.000000,8220.000000,7930.000000,7930.000000,4712
2000/7/26,7979.000000,8128.000000,7930.000000,7997.000000,4894
2000/7/27,7940.000000,8000.000000,7812.000000,7998.000000,4846
2000/7/28,7920.000000,8195.000000,7920.000000,8148.000000,5394
2000/7/29,8110.000000,8159.000000,8051.000000,8103.000000,4089
2000/7/31,8119.000000,8123.000000,8041.000000,8072.000000,2734
2000/8/1,8138.000000,8148.000000,7985.000000,7992.000000,3849
2000/8/2,8000.000000,8045.000000,7945.000000,7983.000000,3654
2000/8/3,7950.000000,7970.000000,7836.000000,7915.000000,4271
2000/8/4,7978.000000,8049.000000,7931.000000,7970.000000,4030
2000/8/5,7952.000000,7984.000000,7871.000000,7879.000000,3062
2000/8/7,7849.000000,7855.000000,7760.000000,7805.000000,3235
2000/8/8,7835.000000,7869.000000,7745.000000,7857.000000,4391
2000/8/9,7890.000000,8090.000000,7880.000000,8090.000000,5303
2000/8/10,8052.000000,8090.000000,8011.000000,8067.000000,3874
2000/8/11,8044.000000,8088.000000,7985.000000,8000.000000,3256
2000/8/14,7999.000000,7999.000000,7880.000000,7881.000000,2542
2000/8/15,7905.000000,7960.000000,7860.000000,7900.000000,1869
2000/8/16,7896.000000,8028.000000,7896.000000,8020.000000,1960
2000/8/17,8110.000000,8220.000000,8053.000000,8215.000000,4998
2000/8/18,8246.000000,8309.000000,8183.000000,8183.000000,4574
2000/8/19,8197.000000,8281.000000,8153.000000,8281.000000,3951
2000/8/21,8269.000000,8322.000000,8232.000000,8275.000000,3623
2000/8/22,8231.000000,8235.000000,8152.000000,8180.000000,3670
2000/8/24,8219.000000,8279.000000,8164.000000,8190.000000,3705
2000/8/25,8220.000000,8224.000000,8081.000000,8117.000000,3772
2000/8/28,8051.000000,8051.000000,7922.000000,7926.000000,3278
2000/8/29,7886.000000,7917.000000,7753.000000,7913.000000,5160
2000/8/30,7878.000000,7897.000000,7581.000000,7600.000000,5629
2000/8/31,7511.000000,7710.000000,7511.000000,7660.000000,5611
2000/9/1,7649.000000,7684.000000,7451.000000,7475.000000,5272
2000/9/2,7580.000000,7782.000000,7550.000000,7750.000000,5570
2000/9/4,7770.000000,7827.000000,7708.000000,7825.000000,4864
2000/9/5,7775.000000,7800.000000,7720.000000,7800.000000,3907
2000/9/6,7708.000000,7740.000000,7630.000000,7630.000000,4168
2000/9/7,7550.000000,7620.000000,7501.000000,7515.000000,4579
2000/9/8,7535.000000,7570.000000,7458.000000,7483.000000,4077
2000/9/11,7411.000000,7449.000000,7376.000000,7425.000000,3135
2000/9/13,7380.000000,7490.000000,7251.000000,7465.000000,5137
2000/9/14,7430.000000,7441.000000,7181.000000,7181.000000,4698
2000/9/15,7181.000000,7397.000000,7178.000000,7230.000000,6579
2000/9/16,7130.000000,7210.000000,7062.000000,7096.000000,4888
2000/9/18,7040.000000,7144.000000,6955.000000,6955.000000,2627
2000/9/19,6861.000000,7019.000000,6760.000000,6779.000000,2694
2000/9/20,6879.000000,6950.000000,6761.000000,6890.000000,1951
2000/9/21,6953.000000,7000.000000,6885.000000,6951.000000,6408
2000/9/22,6803.000000,6830.000000,6540.000000,6540.000000,6854
2000/9/25,6650.000000,6714.000000,6575.000000,6684.000000,5780
2000/9/26,6606.000000,6860.000000,6553.000000,6831.000000,7464
2000/9/27,6780.000000,6941.000000,6753.000000,6798.000000,6807
2000/9/28,6850.000000,6898.000000,6630.000000,6639.000000,6257
2000/9/29,6639.000000,6687.000000,6500.000000,6500.000000,6482
2000/9/30,6385.000000,6423.000000,6230.000000,6250.000000,6632
2000/10/2,6310.000000,6350.000000,6115.000000,6149.000000,5963
2000/10/3,6149.000000,6340.000000,6070.000000,6262.000000,7243
2000/10/4,6043.000000,6043.000000,6043.000000,6043.000000,839
2000/10/5,6050.000000,6178.000000,6041.000000,6105.000000,5727
2000/10/6,6102.000000,6510.000000,6101.000000,6509.000000,7781
2000/10/7,6450.000000,6494.000000,6386.000000,6430.000000,6343
2000/10/9,6435.000000,6440.000000,6205.000000,6205.000000,5777
2000/10/11,5988.000000,6030.000000,5988.000000,5988.000000,1488
2000/10/12,5900.000000,5950.000000,5685.000000,5715.000000,9062
2000/10/13,5355.000000,5899.000000,5355.000000,5898.000000,6578
2000/10/16,6163.000000,6178.000000,5486.000000,5486.000000,4687
2000/10/17,5510.000000,5828.000000,5510.000000,5728.000000,3094
2000/10/18,5647.000000,5670.000000,5328.000000,5328.000000,1633
2000/10/19,5419.000000,5420.000000,4983.000000,5199.000000,9086
2000/10/20,5500.000000,5562.000000,5450.000000,5562.000000,6484
2000/10/21,5600.000000,5717.000000,5530.000000,5660.000000,9111
2000/10/23,5631.000000,5750.000000,5540.000000,5670.000000,8971
2000/10/24,5670.000000,5999.000000,5625.000000,5920.000000,10886
2000/10/25,5840.000000,6000.000000,5833.000000,5972.000000,7669
2000/10/26,5861.000000,5960.000000,5858.000000,5875.000000,6700
2000/10/27,5960.000000,5980.000000,5700.000000,5700.000000,8535
2000/10/30,5501.000000,5600.000000,5501.000000,5600.000000,6715
2000/10/31,5600.000000,5720.000000,5545.000000,5555.000000,9419
2000/11/1,5645.000000,5650.000000,5401.000000,5460.000000,6892
2000/11/2,5475.000000,5799.000000,5460.000000,5775.000000,8871
2000/11/3,5800.000000,5933.000000,5773.000000,5895.000000,8650
2000/11/4,5930.000000,5945.000000,5689.000000,5690.000000,7629
2000/11/6,5755.000000,5760.000000,5643.000000,5720.000000,6951
2000/11/7,5794.000000,5975.000000,5751.000000,5960.000000,8310
2000/11/8,5960.000000,6309.000000,5879.000000,6122.000000,10561
2000/11/9,6060.000000,6248.000000,6003.000000,6200.000000,11481
2000/11/10,6160.000000,6240.000000,6130.000000,6210.000000,7020
2000/11/13,6040.000000,6040.000000,5821.000000,5855.000000,5988
2000/11/14,5905.000000,5955.000000,5861.000000,5895.000000,2578
2000/11/15,6043.000000,6049.000000,5772.000000,5830.000000,3272
2000/11/16,5573.000000,5650.000000,5350.000000,5374.000000,7263
2000/11/17,5290.000000,5375.000000,5205.000000,5330.000000,9578
2000/11/18,5280.000000,5380.000000,5130.000000,5130.000000,7375
2000/11/20,5053.000000,5080.000000,4771.000000,4771.000000,7002
2000/11/21,4730.000000,5104.000000,4711.000000,5104.000000,9702
2000/11/22,5110.000000,5298.000000,5015.000000,5039.000000,12896
2000/11/23,5000.000000,5225.000000,4946.000000,5224.000000,9434
2000/11/24,5252.000000,5521.000000,5252.000000,5510.000000,11318
2000/11/27,5549.000000,5580.000000,5401.000000,5480.000000,9851
2000/11/28,5399.000000,5400.000000,5303.000000,5305.000000,6808
2000/11/29,5210.000000,5389.000000,5202.000000,5338.000000,10183
2000/11/30,5338.000000,5385.000000,5172.000000,5191.000000,9217
2000/12/1,5236.000000,5460.000000,5178.000000,5450.000000,10597
2000/12/2,5401.000000,5440.000000,5261.000000,5271.000000,9165
2000/12/4,5250.000000,5250.000000,5151.000000,5225.000000,7515
2000/12/5,5250.000000,5335.000000,5142.000000,5259.000000,11687
2000/12/6,5398.000000,5415.000000,5170.000000,5175.000000,11206
2000/12/7,5160.000000,5280.000000,5152.000000,5245.000000,9257
2000/12/8,5260.000000,5320.000000,5206.000000,5310.000000,9282
2000/12/11,5354.000000,5362.000000,5276.000000,5330.000000,6389
2000/12/12,5335.000000,5449.000000,5330.000000,5390.000000,8519
2000/12/13,5380.000000,5430.000000,5330.000000,5430.000000,6673
2000/12/14,5365.000000,5371.000000,5305.000000,5325.000000,6133
2000/12/15,5250.000000,5278.000000,5201.000000,5201.000000,5532
2000/12/16,5190.000000,5235.000000,5112.000000,5136.000000,4951
2000/12/18,5160.000000,5160.000000,5056.000000,5098.000000,3548
2000/12/19,5062.000000,5076.000000,4991.000000,5050.000000,2737
2000/12/20,5001.000000,5001.000000,4875.000000,4883.000000,1954
2000/12/21,4762.000000,4779.000000,4687.000000,4687.000000,4357
2000/12/22,4733.000000,4950.000000,4665.000000,4857.000000,10453
2000/12/26,4877.000000,4906.000000,4688.000000,4688.000000,7223
2000/12/27,4658.000000,4658.000000,4561.000000,4565.000000,6420
2000/12/28,4608.000000,4879.000000,4566.000000,4867.000000,11954
2000/12/29,4800.000000,4835.000000,4697.000000,4707.000000,9409
2000/12/30,4650.000000,4830.000000,4644.000000,4770.000000,10126
2001/1/2,4702.000000,4948.000000,4685.000000,4892.000000,14824
2001/1/3,4822.000000,4944.000000,4818.000000,4870.000000,11137
2001/1/4,5149.000000,5175.000000,5051.000000,5121.000000,11684
2001/1/5,5150.000000,5340.000000,5121.000000,5340.000000,12317
2001/1/8,5290.000000,5358.000000,5174.000000,5196.000000,12391
2001/1/9,5221.000000,5419.000000,5221.000000,5400.000000,14564
2001/1/10,5380.000000,5449.000000,5322.000000,5408.000000,12587
2001/1/11,5422.000000,5494.000000,5318.000000,5340.000000,12990
2001/1/12,5385.000000,5393.000000,5258.000000,5378.000000,9240
2001/1/15,5320.000000,5430.000000,5270.000000,5407.000000,6109
2001/1/16,5424.000000,5748.000000,5386.000000,5746.000000,6858
2001/1/17,5824.000000,5824.000000,5700.000000,5802.000000,2909
2001/1/18,5830.000000,5950.000000,5770.000000,5949.000000,11801
2001/1/29,5922.000000,5965.000000,5649.000000,5658.000000,8619
2001/1/30,5668.000000,5850.000000,5590.000000,5819.000000,12512
2001/1/31,5850.000000,6020.000000,5829.000000,5951.000000,11771
2001/2/1,5940.000000,5969.000000,5821.000000,5900.000000,10269
2001/2/2,5950.000000,6065.000000,5950.000000,6019.000000,10699
2001/2/5,5969.000000,5969.000000,5868.000000,5911.000000,8344
2001/2/6,5881.000000,5990.000000,5801.000000,5837.000000,12783
2001/2/7,5795.000000,5797.000000,5683.000000,5683.000000,8696
2001/2/8,5680.000000,5782.000000,5666.000000,5776.000000,9623
2001/2/9,5748.000000,5860.000000,5716.000000,5755.000000,10982
2001/2/12,5745.000000,5838.000000,5723.000000,5820.000000,8648
2001/2/13,5878.000000,6045.000000,5878.000000,6040.000000,9951
2001/2/14,6040.000000,6045.000000,5830.000000,5840.000000,10090
2001/2/15,5891.000000,6118.000000,5883.000000,6095.000000,12299
2001/2/16,6140.000000,6140.000000,5946.000000,6025.000000,11266
2001/2/19,5925.000000,5949.000000,5882.000000,5943.000000,5479
2001/2/20,5955.000000,6037.000000,5915.000000,5956.000000,2906
2001/2/21,5885.000000,5981.000000,5851.000000,5981.000000,1913
2001/2/22,5851.000000,5851.000000,5730.000000,5769.000000,10047
2001/2/23,5745.000000,5790.000000,5721.000000,5746.000000,7119
2001/2/26,5746.000000,5785.000000,5725.000000,5760.000000,4901
2001/2/27,5805.000000,5819.000000,5640.000000,5665.000000,7503
2001/3/1,5581.000000,5585.000000,5486.000000,5536.000000,6112
2001/3/2,5541.000000,5565.000000,5486.000000,5505.000000,6384
2001/3/5,5510.000000,5626.000000,5490.000000,5619.000000,6094
2001/3/6,5650.000000,5700.000000,5610.000000,5632.000000,9225
2001/3/7,5689.000000,5750.000000,5680.000000,5733.000000,8713
2001/3/8,5749.000000,5749.000000,5681.000000,5710.000000,5521
